id,title,original_title,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,original_language,status,genres,production_companies,production_countries,belongs_to_collection,collection_name,director,composer,cast_top5,cast_top5_popularity,overview,tagline,roi,is_success,release_year,release_month,release_day_of_week,release_decade,release_season,main_genre,nb_genres,cast_avg_popularity,lead_actor_popularity,nb_production_companies,is_international,is_franchise,director_nb_movies_prior,director_avg_vote_prior,director_avg_roi_prior,genre_drama,genre_action,genre_comedy,genre_thriller,genre_adventure,genre_crime,genre_science_fiction,genre_fantasy,genre_horror,genre_family,genre_romance,genre_animation,inflation_factor,budget_2024,revenue_2024,franchise_position
646380,Don't Look Up,Don't Look Up,2021-12-08,138,75000000,791863,7.065,9294,11.8711,en,Released,"['Comedy', 'Science Fiction', 'Drama']",['Hyperobject Industries'],['US'],False,,Adam McKay,Nicholas Britell,"['Leonardo DiCaprio', 'Jennifer Lawrence', 'Meryl Streep', 'Cate Blanchett', 'Rob Morgan']","[8.6338, 8.8918, 8.0172, 4.9285, 1.1383]",Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,Based on truly possible events.,-0.9894418266666668,0,2021,12,2,2020,Hiver,Comedy,3,6.32192,8.6338,1,0,0,4,6.73925,1.9802740826098901,1,0,1,0,0,0,1,0,0,0,0,0,1.17,87750000.0,926479.71,0.0
511809,West Side Story,West Side Story,2021-12-08,156,100000000,76016171,6.916,1771,3.3742,en,Released,"['Drama', 'Romance', 'Crime']","['20th Century Studios', 'Amblin Entertainment', 'TSG Entertainment']",['US'],False,,Steven Spielberg,Leonard Bernstein,"['Ansel Elgort', 'Rachel Zegler', 'Ariana DeBose', 'David Alvarez', 'Mike Faist']","[2.4352, 7.4169, 1.3297, 0.2961, 1.7786]","Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",A city divided. Their love will challenge everything.,-0.23983829,0,2021,12,2,2020,Hiver,Drama,3,2.6513,2.4352,3,0,0,22,7.339045454545455,8.401418280664002,1,0,0,0,0,1,0,0,0,0,1,0,1.17,117000000.0,88938920.07,0.0
522016,The 355,The 355,2022-01-05,122,75000000,55700000,6.025,1133,4.0826,en,Released,"['Action', 'Adventure', 'Thriller']","['Freckle Films', 'Genre Films', 'FilmNation Entertainment', 'Universal Pictures', 'DEMEI Holdings Limited', 'CNC', 'Firstep', 'Episode Films Co.', 'Zak Productions']","['US', 'FR', 'HK', 'MA', 'TW']",False,,Simon Kinberg,Tom Holkenborg,"['Jessica Chastain', ""Lupita Nyong'o"", 'Penélope Cruz', 'Diane Kruger', 'Fan Bingbing']","[4.8281, 4.6502, 4.5732, 2.9444, 5.5086]","A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",Work together or die alone.,-0.2573333333333333,0,2022,1,2,2020,Hiver,Action,3,4.5009,4.8281,9,1,0,1,5.964,0.26221487,0,1,0,1,1,0,0,0,0,0,0,0,1.08,81000000.0,60156000.00000001,0.0
698508,Redeeming Love,Redeeming Love,2022-01-21,134,30000000,9464198,7.829,738,11.4356,en,Released,"['Romance', 'Drama', 'Western']","['Mission Pictures International', 'Advantage Entertainment', 'Pinnacle Peak Pictures', 'Nthibah Pictures', 'Universal Pictures']","['ZA', 'US']",False,,D.J. Caruso,Brian Tyler,"['Abigail Cowen', 'Tom Lewis', 'Eric Dane', 'Famke Janssen', 'Logan Marshall-Green']","[1.2706, 0.4824, 3.3656, 4.1006, 2.3682]","A young couple's relationship clashes with the harsh realities of the California Gold Rush of 1850. Angel, experiencing love for the first time and facing demons unsurmountable, runs from the new life she doesn't believe she deserves. When Michael sets out to find her, Angel discovers that she indeed has the power to choose the life she wants.",Never look back. Never look forward.,-0.6845267333333334,0,2022,1,4,2020,Hiver,Romance,3,2.31748,1.2706,5,1,0,4,6.371,2.798246607352941,1,0,0,0,0,0,0,0,0,0,1,0,1.08,32400000.000000004,10221333.84,0.0
406759,Moonfall,Moonfall,2022-02-02,131,146000000,67319703,6.253,3556,7.1977,en,Released,"['Science Fiction', 'Adventure', 'Action']","['Centropolis Entertainment', 'Street Entertainment', 'Lionsgate', 'AGC Studios', 'Huayi Tencent Entertainment', 'Huayi Brothers International']","['HK', 'GB', 'US']",False,,Roland Emmerich,Harald Kloser,"['Halle Berry', 'Patrick Wilson', 'John Bradley', 'Charlie Plummer', 'Kelly Yu']","[8.7694, 2.9167, 1.2803, 1.2881, 0.7882]",A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,Humanity will face the dark side of the Moon.,-0.5389061438356164,0,2022,2,2,2020,Hiver,Science Fiction,3,3.00854,8.7694,6,1,0,11,6.3575454545454555,2.679941148951578,0,1,0,0,1,0,1,0,0,0,0,0,1.08,157680000.0,72705279.24000001,0.0
823625,Blacklight,Blacklight,2022-02-10,104,43000000,15902207,6.15,1262,5.1245,en,Released,"['Action', 'Thriller', 'Adventure']","['The Solution', 'Zero Gravity Management', 'Film Victoria', 'Lightstream Entertainment', 'Screen Australia', 'Footloose Productions', 'Sina Studios', 'Fourstar Film Partners Production', 'Elevate Production Finance', 'Monty the Dog Productions']","['AU', 'CN', 'US']",False,,Mark Williams,Mark Isham,"['Liam Neeson', 'Emmy Raver-Lampman', 'Taylor John Smith', 'Aidan Quinn', 'Tim Draxl']","[8.1703, 0.7196, 1.2016, 1.7397, 0.2332]",Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,They're gonna need more men.,-0.6301812325581395,0,2022,2,3,2020,Hiver,Action,3,2.41288,8.1703,10,1,0,0,6.80411559139785,1.8808109733333331,0,1,0,1,1,0,0,0,0,0,0,0,1.08,46440000.0,17174383.560000002,0.0
924482,The Ledge,The Ledge,2022-02-18,86,2500000,685303,6.5,395,3.6797,en,Released,"['Thriller', 'Adventure']","['Head Gear Films', 'Metrol Technology', 'Kreo Films', 'Trigger Films', 'Red Production', 'Evolution Pictures']","['RS', 'AE', 'GB']",False,,Howard J. Ford,Imran Ahmad,"['Brittany Ashworth', 'Nathan Welsh', 'Anaïs Parello', 'Louis Boyer', 'Ben Lamb']","[0.5173, 0.3298, 0.4222, 0.3261, 0.338]","A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way.",Don't lose your grip.,-0.7258788,0,2022,2,4,2020,Hiver,Thriller,2,0.38668,0.5173,6,1,0,0,6.80411559139785,1.8808109733333331,0,0,0,1,1,0,0,0,0,0,0,0,1.08,2700000.0,740127.24,0.0
799876,The Outfit,The Outfit,2022-02-25,105,5000000,4000000,7.084,1342,15.1847,en,Released,"['Crime', 'Drama', 'Thriller', 'Mystery']","['Focus Features', 'FilmNation Entertainment', 'Unified Theory', 'Scoop Productions']","['GB', 'US']",False,,Graham Moore,Alexandre Desplat,"['Mark Rylance', 'Zoey Deutch', 'Johnny Flynn', ""Dylan O'Brien"", 'Simon Russell Beale']","[1.5651, 6.1463, 1.3586, 6.038, 0.9138]","Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",Everyone has something up their sleeve.,-0.2,0,2022,2,4,2020,Hiver,Crime,4,3.20436,1.5651,4,1,0,0,6.80411559139785,1.8808109733333331,1,0,0,1,0,1,0,0,0,0,0,0,1.08,5400000.0,4320000.0,0.0
763285,Ambulance,Ambulance,2022-03-16,136,40000000,52303589,6.6,2427,4.5302,en,Released,"['Thriller', 'Action', 'Crime', 'Drama']","['Bay Films', 'Endeavor Content', 'New Republic Pictures', 'Project X Entertainment', 'Universal Pictures']","['US', 'JP']",False,,Michael Bay,Lorne Balfe,"['Jake Gyllenhaal', 'Yahya Abdul-Mateen II', 'Eiza González', 'Garret Dillahunt', ""Keir O'Donnell""]","[9.7807, 2.5941, 10.925, 1.9931, 1.1195]","Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",It was supposed to be a simple heist.,0.307589725,0,2022,3,2,2020,Printemps,Thriller,4,5.2824800000000005,9.7807,5,1,0,10,6.7154,2.6643022714341127,1,1,0,1,0,1,0,0,0,0,0,0,1.08,43200000.0,56487876.120000005,0.0
752623,The Lost City,The Lost City,2022-03-23,112,74000000,192907684,6.46,3967,5.7726,en,Released,"['Action', 'Adventure', 'Comedy']","['Fortis Films', '3dot Productions', 'Exhibit A']",['US'],False,,Aaron Nee,Pinar Toprak,"['Sandra Bullock', 'Channing Tatum', 'Daniel Radcliffe', ""Da'Vine Joy Randolph"", 'Brad Pitt']","[11.5598, 4.987, 10.5353, 1.6398, 13.1044]","Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",The adventure is real. The heroes are not.,1.6068605945945946,1,2022,3,2,2020,Printemps,Action,3,8.36526,11.5598,3,0,0,0,6.80411559139785,1.8808109733333331,0,1,1,0,1,0,0,0,0,0,0,0,1.08,79920000.0,208340298.72,0.0
579974,RRR,రౌద్రం రణం రుధిరం,2022-03-24,187,69000000,160000000,7.7,1581,8.4809,te,Released,"['Action', 'Adventure', 'Drama']",['DVV Entertainment'],['IN'],False,,S. S. Rajamouli,M.M. Keeravaani,"['N.T. Rama Rao Jr.', 'Ram Charan', 'Olivia Morris', 'Ray Stevenson', 'Alison Doody']","[3.4131, 1.7047, 0.5776, 1.751, 1.0688]",A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,"Rise, Roar, Revolt.",1.318840579710145,1,2022,3,3,2020,Printemps,Action,3,1.70304,3.4131,1,0,0,1,7.528,2.61106117165524,1,1,0,0,1,0,0,0,0,0,0,0,1.08,74520000.0,172800000.0,0.0
545611,Everything Everywhere All at Once,Everything Everywhere All at Once,2022-03-24,140,25000000,139200000,7.722,7893,11.1068,en,Released,"['Action', 'Adventure', 'Science Fiction']","['IAC Films', 'AGBO', 'Ley Line Entertainment', 'Year of the Rat', 'A24']",['US'],False,,Daniel Scheinert,Ryan Lott,"['Michelle Yeoh', 'Stephanie Hsu', 'Ke Huy Quan', 'James Hong', 'Jamie Lee Curtis']","[3.4405, 1.2335, 3.4482, 1.8488, 16.5341]","An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",The universe is so much bigger than you realize.,4.568,1,2022,3,3,2020,Printemps,Action,3,5.301019999999999,3.4405,5,0,0,0,6.80411559139785,1.8808109733333331,0,1,0,0,1,0,1,0,0,0,0,0,1.08,27000000.0,150336000.0,0.0
526896,Morbius,Morbius,2022-03-30,105,75000000,167635712,5.913,4798,5.5057,en,Released,"['Action', 'Science Fiction', 'Fantasy']","['Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions']",['US'],False,,Daniel Espinosa,Jon Ekstrand,"['Jared Leto', 'Matt Smith', 'Adria Arjona', 'Jared Harris', 'Tyrese Gibson']","[5.4934, 1.9255, 5.5024, 2.7567, 1.9943]","Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",A new Marvel legend arrives.,1.2351428266666666,1,2022,3,2,2020,Printemps,Action,3,3.53446,5.4934,3,0,0,2,6.471,1.09071738336714,0,1,0,0,0,0,1,1,0,0,0,0,1.08,81000000.0,181046568.96,0.0
639933,The Northman,The Northman,2022-04-07,137,70000000,69633110,7.031,5010,7.5762,en,Released,"['Action', 'Adventure', 'Fantasy']","['Regency Enterprises', 'New Regency Pictures', 'Square Peg', 'Focus Features']",['US'],False,,Robert Eggers,Sebastian Gainsborough,"['Alexander Skarsgård', 'Nicole Kidman', 'Claes Bang', 'Ethan Hawke', 'Anya Taylor-Joy']","[3.6239, 9.3621, 1.0949, 5.6941, 12.8675]","Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",Conquer your fate.,-0.0052412857142857,0,2022,4,3,2020,Printemps,Action,3,6.528499999999999,3.6239,4,0,0,2,7.2385,4.883105125,0,1,0,0,1,0,0,1,0,0,0,0,1.08,75600000.0,75203758.80000001,0.0
648579,The Unbearable Weight of Massive Talent,The Unbearable Weight of Massive Talent,2022-04-20,107,30000000,29116320,6.785,2458,3.2453,en,Released,"['Action', 'Comedy', 'Crime']","['Saturn Films', 'Burr! Productions']",['US'],False,,Tom Gormican,Mark Isham,"['Nicolas Cage', 'Pedro Pascal', 'Sharon Horgan', 'Ike Barinholtz', 'Alessandra Mastronardi']","[6.7171, 8.7001, 1.0326, 1.9434, 0.5789]","Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",Nicolas Cage is Nick Cage.,-0.029456,0,2022,4,2,2020,Printemps,Action,3,3.79442,6.7171,2,0,0,0,6.80411559139785,1.8808109733333331,0,1,1,0,0,1,0,0,0,0,0,0,1.08,32400000.000000004,31445625.6,0.0
818397,Memory,Memory,2022-04-28,114,30000000,13900000,6.733,1654,4.2549,en,Released,"['Action', 'Thriller', 'Crime']","['Black Bear Pictures', 'Welle Entertainment', 'Saville Productions', 'Open Road Films', 'STXfilms']",['US'],False,,Martin Campbell,Photek,"['Liam Neeson', 'Guy Pearce', 'Taj Atwal', 'Harold Torres', 'Ray Fearon']","[8.1703, 2.362, 0.67, 0.4969, 0.8376]","Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",His mind is fading. His conscience is clear.,-0.5366666666666666,0,2022,4,3,2020,Printemps,Action,3,2.50736,8.1703,5,0,0,7,6.474857142857142,2.2178776472323665,0,1,0,1,0,1,0,0,0,0,0,0,1.08,32400000.000000004,15012000.000000002,0.0
966220,Sniper: The White Raven,Снайпер. Білий ворон,2022-05-03,120,1000000,881,7.658,888,5.4665,uk,Released,"['War', 'Action', 'Drama']",['UM Group'],['UA'],False,,Marian Bushan,Nadiia Odesiuk,"['Pavlo Aldoshyn', 'Maryna Koshkina', 'Andrii Mostrenko', 'Roman Semysal', 'Roman Yasinovskyi']","[0.2687, 0.4513, 0.1766, 0.1774, 0.1523]","Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins in Donbas, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy.","On the battlefield, one bullet can change everything.",-0.999119,0,2022,5,1,2020,Printemps,War,3,0.2452599999999999,0.2687,1,0,0,0,6.80411559139785,1.8808109733333331,1,1,0,0,0,0,0,0,0,0,0,0,1.08,1080000.0,951.48,0.0
532710,Firestarter,Firestarter,2022-05-12,94,12000000,15039250,5.473,808,2.9964,en,Released,"['Horror', 'Science Fiction', 'Thriller']","['Blumhouse Productions', 'Weed Road Pictures', 'Universal Pictures']",['US'],False,,Keith Thomas,Cody Carpenter,"['Ryan Kiera Armstrong', 'Zac Efron', 'Sydney Lemmon', 'Kurtwood Smith', 'Michael Greyeyes']","[1.194, 5.0776, 0.8305, 3.9418, 0.8874]","For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.",Never play with fire.,0.2532708333333333,0,2022,5,3,2020,Printemps,Horror,3,2.38626,1.194,3,0,0,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,1,0,1,0,0,0,1.08,12960000.0,16242390.000000002,0.0
634429,Shin Ultraman,シン・ウルトラマン,2022-05-13,112,5500000,34441594,7.4,236,5.0055,ja,Released,"['Action', 'Science Fiction']","['Tsuburaya Productions', 'TOHO', 'khara', 'Cine Bazar', 'TOHO Studios', 'Shirogumi']",['JP'],False,,Shinji Higuchi,Shiro Sagisu,"['Takumi Saitoh', 'Masami Nagasawa', 'Hidetoshi Nishijima', 'Daiki Arioka', 'Akari Hayami']","[1.8689, 3.2786, 2.1335, 0.8321, 1.4632]","The Japanese government sets up a special task force to fight the giant creatures suddenly appearing across the country. Soon, the squad unexpectedly meets a giant silver humanoid who starts appearing every time a space monster attacks!","Have you become so fond of humans, Ultraman?",5.262108,1,2022,5,4,2020,Printemps,Action,2,1.91526,1.8689,6,0,0,1,7.222,4.203543,0,1,0,0,0,0,1,0,0,0,0,0,1.08,5940000.0,37196921.52,0.0
420821,Chip 'n Dale: Rescue Rangers,Chip 'n Dale: Rescue Rangers,2022-05-20,99,70000000,623190,6.994,1365,3.8976,en,Released,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']","['Walt Disney Pictures', 'Mandeville Films']",['US'],False,,Akiva Schaffer,Brian Tyler,"['Andy Samberg', 'John Mulaney', 'KiKi Layne', 'Will Arnett', 'Eric Bana']","[4.066, 2.1139, 0.8101, 3.6648, 4.3047]","Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",It's not a reboot. It's a comeback.,-0.9910972857142856,0,2022,5,4,2020,Printemps,Animation,5,2.9919,4.066,2,0,0,1,5.59,0.0039391470588235,0,0,1,0,1,0,0,0,0,1,0,1,1.08,75600000.0,673045.2000000001,0.0
780609,Men,Men,2022-05-20,100,6500000,11152071,6.082,1336,3.7564,en,Released,"['Horror', 'Thriller', 'Fantasy']","['A24', 'DNA Films']","['GB', 'US']",False,,Alex Garland,Geoff Barrow,"['Jessie Buckley', 'Rory Kinnear', 'Paapa Essiedu', 'Gayle Rankin', 'Sarah Twomey']","[3.6344, 1.16, 0.9359, 0.4317, 0.1467]","In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",What haunts you will find you.,0.7157032307692308,0,2022,5,4,2020,Printemps,Horror,3,1.26174,3.6344,2,1,0,2,7.007,0.7673669041666668,0,0,0,1,0,0,0,1,1,0,0,0,1.08,7020000.0,12044236.680000002,0.0
807356,Watcher,Watcher,2022-06-03,96,5000000,2543216,6.486,1142,3.7639,en,Released,"['Horror', 'Mystery', 'Thriller']","['Image Nation Abu Dhabi', 'Lost City', 'Spooky Pictures', 'AGC Studios']","['AE', 'US']",False,,Chloe Okuno,Nathan Halpern,"['Maika Monroe', 'Karl Glusman', 'Burn Gorman', 'Mãdãlina Anea', 'Gabriela Butuc']","[5.1962, 1.2281, 1.8698, 0.2025, 0.0895]","As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",Evil wants to be seen.,-0.4913568,0,2022,6,4,2020,Été,Horror,3,1.71722,5.1962,4,1,0,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,0,0,1,0,0,0,1.08,5400000.0,2746673.2800000003,0.0
718789,Lightyear,Lightyear,2022-06-15,105,200000000,226425420,6.875,3773,7.171,en,Released,"['Animation', 'Science Fiction', 'Family', 'Adventure']",['Pixar'],['US'],False,,Angus MacLane,Michael Giacchino,"['Chris Evans', 'Keke Palmer', 'Peter Sohn', 'Taika Waititi', 'Dale Soules']","[8.0778, 3.3437, 0.7893, 5.693, 0.4283]",Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,Infinity awaits.,0.1321271,0,2022,6,2,2020,Été,Animation,4,3.66642,8.0778,1,0,0,0,6.80411559139785,1.8808109733333331,0,0,0,0,1,0,1,0,0,1,0,1,1.08,216000000.0,244539453.60000002,0.0
614934,Elvis,Elvis,2022-06-22,159,85000000,288670284,7.462,3864,6.2807,en,Released,"['Music', 'History', 'Drama']","['Warner Bros. Pictures', 'Bazmark', 'The Jackal Group']","['AU', 'US']",False,,Baz Luhrmann,Elliott Wheeler,"['Austin Butler', 'Tom Hanks', 'Olivia DeJonge', 'Helen Thomson', 'Richard Roxburgh']","[3.7756, 12.1326, 0.5908, 0.2664, 1.2841]","The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",The Man. The Legend. The King of Rock & Roll.,2.3961209882352943,1,2022,6,2,2020,Été,Music,3,3.6099,3.7756,3,1,0,3,7.219333333333334,4.638455515380405,1,0,0,0,0,0,0,0,0,0,0,0,1.08,91800000.0,311763906.72,0.0
725201,The Gray Man,The Gray Man,2022-07-13,128,200000000,454023,6.902,4203,8.7016,en,Released,"['Action', 'Thriller']","['AGBO', 'Roth-Kirschenbaum Films']",['US'],False,,Joe Russo,Henry Jackman,"['Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Billy Bob Thornton', 'Jessica Henwick']","[11.3315, 8.0778, 14.8187, 4.4817, 2.2356]","When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",,-0.997729885,0,2022,7,2,2020,Été,Action,2,8.189060000000001,11.3315,2,0,0,2,7.55,3.412347455529412,0,1,0,1,0,0,0,0,0,0,0,0,1.08,216000000.0,490344.84,0.0
682507,Where the Crawdads Sing,Where the Crawdads Sing,2022-07-14,126,24000000,144353965,7.526,2291,5.1779,en,Released,"['Drama', 'Mystery', 'Romance']","['3000 Pictures', 'Hello Sunshine', 'HarperCollins Publishers']",['US'],False,,Olivia Newman,Mychael Danna,"['Daisy Edgar-Jones', 'Taylor John Smith', 'Harris Dickinson', 'David Strathairn', 'Michael Hyatt']","[6.8386, 1.1334, 3.5725, 2.1445, 1.4697]","Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",Secrets are buried just beneath the surface.,5.014748541666667,1,2022,7,3,2020,Été,Drama,3,3.03174,6.8386,3,0,0,0,6.80411559139785,1.8808109733333331,1,0,0,0,0,0,0,0,0,0,1,0,1.08,25920000.0,155902282.20000002,0.0
762504,Nope,Nope,2022-07-20,130,68000000,171932082,6.821,4842,7.2317,en,Released,"['Horror', 'Science Fiction']","['Universal Pictures', 'Monkeypaw Productions']",['US'],False,,Jordan Peele,Michael Abels,"['Daniel Kaluuya', 'Keke Palmer', 'Brandon Perea', 'Michael Wincott', 'Steven Yeun']","[3.5109, 3.3437, 0.6666, 1.6869, 3.1406]","Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",What’s a bad miracle?,1.5284129705882352,1,2022,7,2,2020,Été,Horror,2,2.4697400000000003,3.5109,2,0,0,2,7.285,33.78044367222222,0,0,0,0,0,0,1,0,1,0,0,0,1.08,73440000.0,185686648.56,0.0
539681,DC League of Super-Pets,DC League of Super-Pets,2022-07-27,105,90000000,203000000,7.154,1720,4.5556,en,Released,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']","['Warner Animation Group', 'Seven Bucks Productions', 'Animal Logic', 'DC']","['US', 'CA']",False,,Jared Stern,Steve Jablonsky,"['Dwayne Johnson', 'Kevin Hart', 'John Krasinski', 'Keanu Reeves', 'Kate McKinnon']","[5.3386, 4.5528, 6.8816, 9.9533, 1.835]","When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.","Sit, stay, save the world.",1.2555555555555555,1,2022,7,2,2020,Été,Family,5,5.71226,5.3386,4,1,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,1,0,1,0,0,1,0,1,1.08,97200000.0,219240000.0,0.0
626872,Emergency Declaration,비상선언,2022-08-03,140,18052672,19200000,7.463,430,3.6996,ko,Released,"['Action', 'Drama', 'Thriller']","['CJeS Studios', 'MAGNUM9', 'Cine Joo', 'Dexter Studios', 'Showbox']",['KR'],False,,Han Jae-rim,Lee Byung-woo,"['Song Kang-ho', 'Lee Byung-hun', 'Jeon Do-yeon', 'Kim Nam-gil', 'Yim Si-wan']","[2.0942, 3.679, 2.34, 1.4642, 2.2775]","While investigating a terroristic threat that goes viral online, Korean authorities discover that a suspect has recently boarded an international flight bound for the United States. When a healthy passenger on the same flight suddenly dies a gruesome death of unknown cause, panic erupts both in-flight and on the ground. With steadily decreasing fuel and international refusals to offer aid, the captain and crew will be forced to take unprecedented emergency measures in an attempt to save the lives of their passengers.",Take your seat.,0.063554469942178,0,2022,8,2,2020,Été,Action,3,2.37098,2.0942,5,0,0,0,6.80411559139785,1.8808109733333331,1,1,0,1,0,0,0,0,0,0,0,0,1.08,19496885.76,20736000.0,0.0
718930,Bullet Train,Bullet Train,2022-08-03,126,90000000,239268602,7.4,7476,10.3091,en,Released,"['Action', 'Comedy', 'Thriller']","['87North Productions', 'Columbia Pictures']",['US'],False,,David Leitch,Dominic Lewis,"['Brad Pitt', 'Joey King', 'Aaron Taylor-Johnson', 'Brian Tyree Henry', 'Andrew Koji']","[13.1044, 6.8607, 3.0864, 2.0537, 1.4417]","Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",The end of the line is just the beginning.,1.6585400222222222,1,2022,8,2,2020,Été,Action,3,5.30938,13.1044,2,0,0,3,6.9190000000000005,3.7596035498989893,0,1,1,1,0,0,0,0,0,0,0,0,1.08,97200000.0,258410090.16000003,0.0
727340,Hunt,헌트,2022-08-10,131,17000000,25994,6.758,215,3.7182,ko,Released,"['Action', 'Mystery', 'Drama']","['Sanai Pictures', 'Artist Studio']",['KR'],False,,Lee Jung-jae,Jo Yeong-wook,"['Lee Jung-jae', 'Jung Woo-sung', 'Jeon Hye-jin', 'Heo Sung-tae', 'Go Youn-jung']","[3.1849, 1.9942, 1.0443, 1.6993, 5.3209]","After a high-ranking North Korean official requests asylum, KCIA Foreign Unit chief Park Pyong-ho and Domestic Unit chief Kim Jung-do are tasked with uncovering a North Korean spy, known as Donglim, who is deeply embedded within their agency. When the spy begins leaking top secret intel that could jeopardize national security, the two units are each assigned to investigate each other.","Two rivals, a hidden truth.",-0.9984709411764706,0,2022,8,2,2020,Été,Action,3,2.64872,3.1849,2,0,0,0,6.80411559139785,1.8808109733333331,1,1,0,0,0,0,0,0,0,0,0,0,1.08,18360000.0,28073.52,0.0
